Sales_ID,Date,Outlets,Product,Quantity,Price,Total,Target,Upsell,Count_of_Products,Net Profit
T000875,25-05-23,Outlet A,Notebook 3 Pro,196,720,141120,77500000,1,4,9596.16
T000875,25-05-23,Outlet A,Notebook 3,124,560,69440,77500000,1,4,4721.92
T000875,25-05-23,Outlet A,Monitor,158,269,42502,77500000,1,4,2890.136
T000876,26-05-23,Outlet A,Keyboard,40,899,35960,77500000,0,3,2445.28
T000876,26-05-23,Outlet A,Mouse,99,599,59301,77500000,0,3,4032.468
T000876,26-05-23,Outlet A,Notebook 3 Pro,83,720,59760,77500000,0,3,4063.68
T000877,27-05-23,Outlet B,Notebook 3 Pro,55,720,39600,77500000,1,3,2692.8
T000877,27-05-23,Outlet B,Mouse,122,599,73078,77500000,1,3,4969.304
T000877,27-05-23,Outlet B,Notebook 3,63,560,35280,77500000,1,3,2399.04
T000878,28-05-23,Outlet A,Headphones,157,179,28103,77500000,1,4,1911.004
T000878,28-05-23,Outlet A,Notebook 3 Pro,86,720,61920,77500000,1,4,4210.56
T000878,28-05-23,Outlet A,Notebook 3,74,560,41440,77500000,1,4,2817.92
T000878,28-05-23,Outlet A,Mouse,180,599,107820,77500000,1,4,7331.76
T000879,29-05-23,Outlet A,Notebook 3 Pro,31,720,22320,77500000,1,3,1517.76
T000879,29-05-23,Outlet A,Mouse,17,599,10183,77500000,1,3,692.444
T000879,29-05-23,Outlet A,Monitor,178,269,47882,77500000,1,3,3255.976
T000880,30-05-23,Outlet A,Mouse,147,599,88053,77500000,1,2,5987.604
T000880,30-05-23,Outlet A,Monitor,185,269,49765,77500000,1,2,3384.02
T000881,31-05-23,Outlet B,Notebook 3 Pro,168,720,120960,77500000,1,3,8225.28
T000881,31-05-23,Outlet B,Notebook 3,134,560,75040,77500000,1,3,5102.72
T000881,31-05-23,Outlet B,Monitor,96,269,25824,77500000,1,3,1756.032
T000882,06-01-23,Outlet A,Keyboard,190,899,170810,77500000,1,3,11615.08
T000882,06-01-23,Outlet A,Notebook 3,135,560,75600,77500000,1,3,5140.8
T000882,06-01-23,Outlet A,Monitor,131,269,35239,77500000,1,3,2396.252
T000883,06-02-23,Outlet C,Headphones,138,179,24702,77500000,0,3,1679.736
T000883,06-02-23,Outlet C,Keyboard,153,899,137547,77500000,0,3,9353.196
T000883,06-02-23,Outlet C,Monitor,237,269,63753,77500000,0,3,4335.204
T000884,06-03-23,Outlet A,Headphones,123,179,22017,77500000,1,3,1497.156
T000884,06-03-23,Outlet A,Keyboard,8,899,7192,77500000,1,3,489.056
T000884,06-03-23,Outlet A,Mouse,15,599,8985,77500000,1,3,610.98
T000885,06-04-23,Outlet B,Keyboard,230,899,206770,77500000,1,2,14060.36
T000885,06-04-23,Outlet B,Notebook 3,169,560,94640,77500000,1,2,6435.52
T000886,06-05-23,Outlet C,Headphones,29,179,5191,77500000,0,3,352.988
T000886,06-05-23,Outlet C,Keyboard,118,899,106082,77500000,0,3,7213.576
T000886,06-05-23,Outlet C,Mouse,153,599,91647,77500000,0,3,6231.996
T000887,06-06-23,Outlet C,Keyboard,31,899,27869,77500000,1,3,1895.092
T000887,06-06-23,Outlet C,Monitor,136,269,36584,77500000,1,3,2487.712
T000887,06-06-23,Outlet C,Notebook 3 Pro,166,720,119520,77500000,1,3,8127.36
T000888,06-07-23,Outlet B,Keyboard,29,899,26071,77500000,1,3,1772.828
T000888,06-07-23,Outlet B,Notebook 3 Pro,190,720,136800,77500000,1,3,9302.4
T000888,06-07-23,Outlet B,Notebook 3,140,560,78400,77500000,1,3,5331.2
T000889,06-08-23,Outlet B,Keyboard,2,899,1798,77500000,1,4,122.264
T000889,06-08-23,Outlet B,Notebook 3,229,560,128240,77500000,1,4,8720.32
T000889,06-08-23,Outlet B,Monitor,126,269,33894,77500000,1,4,2304.792
T000889,06-08-23,Outlet B,Notebook 3 Pro,220,720,158400,77500000,1,4,10771.2
T000890,06-09-23,Outlet A,Headphones,90,179,16110,77500000,0,3,1095.48
T000890,06-09-23,Outlet A,Notebook 3 Pro,228,720,164160,77500000,0,3,11162.88
T000890,06-09-23,Outlet A,Mouse,216,599,129384,77500000,0,3,8798.112
T000891,06-10-23,Outlet A,Keyboard,197,899,177103,77500000,1,3,12043.004
T000891,06-10-23,Outlet A,Mouse,109,599,65291,77500000,1,3,4439.788
T000891,06-10-23,Outlet A,Monitor,169,269,45461,77500000,1,3,3091.348
T000892,06-11-23,Outlet C,Monitor,171,269,45999,77500000,0,3,3127.932
T000892,06-11-23,Outlet C,Mouse,74,599,44326,77500000,0,3,3014.168
T000892,06-11-23,Outlet C,Notebook 3,185,560,103600,77500000,0,3,7044.8
T000893,06-12-23,Outlet C,Headphones,59,179,10561,77500000,1,2,718.148
T000893,06-12-23,Outlet C,Notebook 3,161,560,90160,77500000,1,2,6130.88
T000894,13-06-23,Outlet C,Headphones,106,179,18974,77500000,1,3,1290.232
T000894,13-06-23,Outlet C,Keyboard,172,899,154628,77500000,1,3,10514.704
T000894,13-06-23,Outlet C,Notebook 3,233,560,130480,77500000,1,3,8872.64
T000895,14-06-23,Outlet A,Keyboard,15,899,13485,77500000,1,3,916.98
T000895,14-06-23,Outlet A,Notebook 3 Pro,191,720,137520,77500000,1,3,9351.36
T000895,14-06-23,Outlet A,Mouse,133,599,79667,77500000,1,3,5417.356
T000896,15-06-23,Outlet A,Mouse,187,599,112013,77500000,1,3,7616.884
T000896,15-06-23,Outlet A,Monitor,147,269,39543,77500000,1,3,2688.924
T000896,15-06-23,Outlet A,Notebook 3,118,560,66080,77500000,1,3,4493.44
T000897,16-06-23,Outlet A,Headphones,89,179,15931,77500000,1,3,1083.308
T000897,16-06-23,Outlet A,Notebook 3 Pro,11,720,7920,77500000,1,3,538.56
T000897,16-06-23,Outlet A,Monitor,18,269,4842,77500000,1,3,329.256
T000898,17-06-23,Outlet B,Mouse,35,599,20965,77500000,0,2,1425.62
T000898,17-06-23,Outlet B,Monitor,133,269,35777,77500000,0,2,2432.836
T000899,18-06-23,Outlet A,Mouse,54,599,32346,77500000,1,4,2199.528
T000899,18-06-23,Outlet A,Notebook 3,132,560,73920,77500000,1,4,5026.56
T000899,18-06-23,Outlet A,Monitor,211,269,56759,77500000,1,4,3859.612
T000899,18-06-23,Outlet A,Notebook 3 Pro,84,720,60480,77500000,1,4,4112.64
T000900,19-06-23,Outlet C,Headphones,138,179,24702,77500000,0,3,1679.736
T000900,19-06-23,Outlet C,Notebook 3 Pro,18,720,12960,77500000,0,3,881.28
T000900,19-06-23,Outlet C,Mouse,184,599,110216,77500000,0,3,7494.688
T000901,20-06-23,Outlet B,Headphones,224,179,40096,77500000,1,3,2726.528
T000901,20-06-23,Outlet B,Notebook 3,20,560,11200,77500000,1,3,761.6
T000901,20-06-23,Outlet B,Monitor,137,269,36853,77500000,1,3,2506.004
T000902,21-06-23,Outlet B,Headphones,159,179,28461,77500000,0,4,1935.348
T000902,21-06-23,Outlet B,Keyboard,221,899,198679,77500000,0,4,13510.172
T000902,21-06-23,Outlet B,Mouse,180,599,107820,77500000,0,4,7331.76
T000902,21-06-23,Outlet B,Notebook 3 Pro,206,720,148320,77500000,0,4,10085.76
T000903,22-06-23,Outlet B,Headphones,161,179,28819,77500000,0,4,1959.692
T000903,22-06-23,Outlet B,Notebook 3 Pro,102,720,73440,77500000,0,4,4993.92
T000903,22-06-23,Outlet B,Mouse,8,599,4792,77500000,0,4,325.856
T000903,22-06-23,Outlet B,Notebook 3,247,560,138320,77500000,0,4,9405.76
T000904,23-06-23,Outlet A,Keyboard,54,899,48546,77500000,1,4,3301.128
T000904,23-06-23,Outlet A,Notebook 3 Pro,146,720,105120,77500000,1,4,7148.16
T000904,23-06-23,Outlet A,Mouse,43,599,25757,77500000,1,4,1751.476
T000904,23-06-23,Outlet A,Notebook 3,91,560,50960,77500000,1,4,3465.28
T000905,24-06-23,Outlet B,Headphones,29,179,5191,77500000,0,3,352.988
T000905,24-06-23,Outlet B,Keyboard,81,899,72819,77500000,0,3,4951.692
T000905,24-06-23,Outlet B,Notebook 3,156,560,87360,77500000,0,3,5940.48
T000906,25-06-23,Outlet B,Headphones,28,179,5012,77500000,1,2,340.816
T000906,25-06-23,Outlet B,Notebook 3,7,560,3920,77500000,1,2,266.56
T000907,26-06-23,Outlet A,Headphones,250,179,44750,77500000,1,3,3043
T000907,26-06-23,Outlet A,Mouse,239,599,143161,77500000,1,3,9734.948
T000907,26-06-23,Outlet A,Monitor,238,269,64022,77500000,1,3,4353.496
T000908,27-06-23,Outlet A,Headphones,51,179,9129,77500000,0,2,620.772
T000908,27-06-23,Outlet A,Mouse,91,599,54509,77500000,0,2,3706.612
T000909,28-06-23,Outlet B,Notebook 3 Pro,113,720,81360,77500000,1,2,5532.48
T000909,28-06-23,Outlet B,Monitor,164,269,44116,77500000,1,2,2999.888
T000910,29-06-23,Outlet A,Notebook 3 Pro,75,720,54000,77500000,0,3,3672
T000910,29-06-23,Outlet A,Mouse,14,599,8386,77500000,0,3,570.248
T000910,29-06-23,Outlet A,Monitor,58,269,15602,77500000,0,3,1060.936
T000911,30-06-23,Outlet C,Notebook 3 Pro,191,720,137520,77500000,1,4,9351.36
T000911,30-06-23,Outlet C,Notebook 3,227,560,127120,77500000,1,4,8644.16
T000911,30-06-23,Outlet C,Mouse,74,599,44326,77500000,1,4,3014.168
T000911,30-06-23,Outlet C,Monitor,89,269,23941,77500000,1,4,1627.988
T000912,07-01-23,Outlet A,Keyboard,83,899,74617,77500000,0,4,5073.956
T000912,07-01-23,Outlet A,Monitor,177,269,47613,77500000,0,4,3237.684
T000912,07-01-23,Outlet A,Mouse,112,599,67088,77500000,0,4,4561.984
T000912,07-01-23,Outlet A,Notebook 3,92,560,51520,77500000,0,4,3503.36
T000913,07-02-23,Outlet A,Headphones,83,179,14857,77500000,1,3,1010.276
T000913,07-02-23,Outlet A,Notebook 3 Pro,88,720,63360,77500000,1,3,4308.48
T000913,07-02-23,Outlet A,Keyboard,126,899,113274,77500000,1,3,7702.632
T000914,07-03-23,Outlet A,Notebook 3 Pro,62,720,44640,77500000,1,3,3035.52
T000914,07-03-23,Outlet A,Notebook 3,226,560,126560,77500000,1,3,8606.08
T000914,07-03-23,Outlet A,Monitor,72,269,19368,77500000,1,3,1317.024
T000915,07-04-23,Outlet C,Headphones,93,179,16647,77500000,0,3,1131.996
T000915,07-04-23,Outlet C,Mouse,74,599,44326,77500000,0,3,3014.168
T000915,07-04-23,Outlet C,Monitor,168,269,45192,77500000,0,3,3073.056
T000916,07-05-23,Outlet A,Keyboard,203,899,182497,77500000,1,3,12409.796
T000916,07-05-23,Outlet A,Notebook 3,82,560,45920,77500000,1,3,3122.56
T000916,07-05-23,Outlet A,Notebook 3 Pro,194,720,139680,77500000,1,3,9498.24
T000917,07-06-23,Outlet C,Keyboard,232,899,208568,77500000,0,3,14182.624
T000917,07-06-23,Outlet C,Mouse,23,599,13777,77500000,0,3,936.836
T000917,07-06-23,Outlet C,Monitor,118,269,31742,77500000,0,3,2158.456
T000918,07-07-23,Outlet A,Headphones,216,179,38664,77500000,1,2,2629.152
T000918,07-07-23,Outlet A,Mouse,233,599,139567,77500000,1,2,9490.556
T000919,07-08-23,Outlet A,Keyboard,217,899,195083,77500000,1,3,13265.644
T000919,07-08-23,Outlet A,Notebook 3,111,560,62160,77500000,1,3,4226.88
T000919,07-08-23,Outlet A,Mouse,82,599,49118,77500000,1,3,3340.024
T000920,07-09-23,Outlet C,Keyboard,28,899,25172,77500000,1,4,1711.696
T000920,07-09-23,Outlet C,Mouse,209,599,125191,77500000,1,4,8512.988
T000920,07-09-23,Outlet C,Notebook 3,114,560,63840,77500000,1,4,4341.12
T000920,07-09-23,Outlet C,Notebook 3 Pro,74,720,53280,77500000,1,4,3623.04
T000921,07-10-23,Outlet A,Keyboard,67,899,60233,77500000,1,3,4095.844
T000921,07-10-23,Outlet A,Mouse,39,599,23361,77500000,1,3,1588.548
T000921,07-10-23,Outlet A,Notebook 3,120,560,67200,77500000,1,3,4569.6
T000922,07-11-23,Outlet A,Notebook 3 Pro,169,720,121680,77500000,1,2,8274.24
T000922,07-11-23,Outlet A,Mouse,103,599,61697,77500000,1,2,4195.396
T000923,07-12-23,Outlet A,Headphones,173,179,30967,77500000,0,4,2105.756
T000923,07-12-23,Outlet A,Notebook 3 Pro,250,720,180000,77500000,0,4,12240
T000923,07-12-23,Outlet A,Notebook 3,64,560,35840,77500000,0,4,2437.12
T000923,07-12-23,Outlet A,Monitor,23,269,6187,77500000,0,4,420.716
T000924,13-07-23,Outlet A,Keyboard,96,899,86304,77500000,0,4,5868.672
T000924,13-07-23,Outlet A,Notebook 3 Pro,52,720,37440,77500000,0,4,2545.92
T000924,13-07-23,Outlet A,Mouse,231,599,138369,77500000,0,4,9409.092
T000924,13-07-23,Outlet A,Monitor,38,269,10222,77500000,0,4,695.096
T000925,14-07-23,Outlet B,Notebook 3 Pro,209,720,150480,77500000,1,4,10232.64
T000925,14-07-23,Outlet B,Notebook 3,110,560,61600,77500000,1,4,4188.8
T000925,14-07-23,Outlet B,Mouse,205,599,122795,77500000,1,4,8350.06
T000925,14-07-23,Outlet B,Monitor,72,269,19368,77500000,1,4,1317.024
T000926,15-07-23,Outlet A,Headphones,107,179,19153,77500000,1,4,1302.404
T000926,15-07-23,Outlet A,Notebook 3 Pro,240,720,172800,77500000,1,4,11750.4
T000926,15-07-23,Outlet A,Mouse,143,599,85657,77500000,1,4,5824.676
T000926,15-07-23,Outlet A,Monitor,83,269,22327,77500000,1,4,1518.236
T000927,16-07-23,Outlet A,Headphones,229,179,40991,77500000,1,4,2787.388
T000927,16-07-23,Outlet A,Mouse,201,599,120399,77500000,1,4,8187.132
T000927,16-07-23,Outlet A,Notebook 3,39,560,21840,77500000,1,4,1485.12
T000927,16-07-23,Outlet A,Keyboard,226,899,203174,77500000,1,4,13815.832
T000928,17-07-23,Outlet B,Headphones,144,179,25776,77500000,1,3,1752.768
T000928,17-07-23,Outlet B,Notebook 3 Pro,216,720,155520,77500000,1,3,10575.36
T000928,17-07-23,Outlet B,Keyboard,33,899,29667,77500000,1,3,2017.356
T000929,18-07-23,Outlet B,Keyboard,171,899,153729,77500000,1,3,10453.572
T000929,18-07-23,Outlet B,Notebook 3,241,560,134960,77500000,1,3,9177.28
T000929,18-07-23,Outlet B,Monitor,150,269,40350,77500000,1,3,2743.8
T000930,19-07-23,Outlet B,Mouse,167,599,100033,77500000,1,3,6802.244
T000930,19-07-23,Outlet B,Notebook 3,45,560,25200,77500000,1,3,1713.6
T000930,19-07-23,Outlet B,Notebook 3 Pro,121,720,87120,77500000,1,3,5924.16
T000931,20-07-23,Outlet B,Headphones,244,179,43676,77500000,1,3,2969.968
T000931,20-07-23,Outlet B,Keyboard,3,899,2697,77500000,1,3,183.396
T000931,20-07-23,Outlet B,Notebook 3 Pro,203,720,146160,77500000,1,3,9938.88
T000932,21-07-23,Outlet C,Headphones,187,179,33473,77500000,0,3,2276.164
T000932,21-07-23,Outlet C,Keyboard,45,899,40455,77500000,0,3,2750.94
T000932,21-07-23,Outlet C,Monitor,50,269,13450,77500000,0,3,914.6
T000933,22-07-23,Outlet A,Headphones,165,179,29535,77500000,1,3,2008.38
T000933,22-07-23,Outlet A,Keyboard,103,899,92597,77500000,1,3,6296.596
T000933,22-07-23,Outlet A,Monitor,82,269,22058,77500000,1,3,1499.944
T000934,23-07-23,Outlet A,Headphones,208,179,37232,77500000,1,3,2531.776
T000934,23-07-23,Outlet A,Notebook 3,103,560,57680,77500000,1,3,3922.24
T000934,23-07-23,Outlet A,Monitor,167,269,44923,77500000,1,3,3054.764
T000935,24-07-23,Outlet B,Keyboard,48,899,43152,77500000,1,3,2934.336
T000935,24-07-23,Outlet B,Notebook 3,93,560,52080,77500000,1,3,3541.44
T000935,24-07-23,Outlet B,Monitor,177,269,47613,77500000,1,3,3237.684
T000936,25-07-23,Outlet B,Keyboard,108,899,97092,77500000,1,2,6602.256
T000936,25-07-23,Outlet B,Notebook 3,108,560,60480,77500000,1,2,4112.64
T000937,26-07-23,Outlet C,Keyboard,219,899,196881,77500000,1,3,13387.908
T000937,26-07-23,Outlet C,Notebook 3,87,560,48720,77500000,1,3,3312.96
T000937,26-07-23,Outlet C,Monitor,115,269,30935,77500000,1,3,2103.58
T000938,27-07-23,Outlet A,Headphones,214,179,38306,77500000,0,3,2604.808
T000938,27-07-23,Outlet A,Notebook 3 Pro,145,720,104400,77500000,0,3,7099.2
T000938,27-07-23,Outlet A,Monitor,70,269,18830,77500000,0,3,1280.44
T000939,28-07-23,Outlet A,Headphones,2,179,358,77500000,1,2,24.344
T000939,28-07-23,Outlet A,Mouse,59,599,35341,77500000,1,2,2403.188
T000940,29-07-23,Outlet A,Notebook 3 Pro,154,720,110880,77500000,1,4,7539.84
T000940,29-07-23,Outlet A,Notebook 3,123,560,68880,77500000,1,4,4683.84
T000940,29-07-23,Outlet A,Mouse,246,599,147354,77500000,1,4,10020.072
T000940,29-07-23,Outlet A,Monitor,141,269,37929,77500000,1,4,2579.172
T000941,30-07-23,Outlet C,Keyboard,191,899,171709,77500000,1,4,11676.212
T000941,30-07-23,Outlet C,Mouse,188,599,112612,77500000,1,4,7657.616
T000941,30-07-23,Outlet C,Monitor,162,269,43578,77500000,1,4,2963.304
T000941,30-07-23,Outlet C,Notebook 3 Pro,233,720,167760,77500000,1,4,11407.68
T000942,31-07-23,Outlet A,Keyboard,111,899,99789,77500000,1,2,6785.652
T000942,31-07-23,Outlet A,Monitor,73,269,19637,77500000,1,2,1335.316
T000943,08-01-23,Outlet A,Notebook 3 Pro,229,720,164880,77500000,1,2,11211.84
T000943,08-01-23,Outlet A,Monitor,228,269,61332,77500000,1,2,4170.576
T000944,08-02-23,Outlet A,Keyboard,244,899,219356,77500000,1,4,14916.208
T000944,08-02-23,Outlet A,Notebook 3,19,560,10640,77500000,1,4,723.52
T000944,08-02-23,Outlet A,Monitor,34,269,9146,77500000,1,4,621.928
T000944,08-02-23,Outlet A,Notebook 3 Pro,124,720,89280,77500000,1,4,6071.04
T000945,08-03-23,Outlet A,Mouse,84,599,50316,77500000,1,3,3421.488
T000945,08-03-23,Outlet A,Notebook 3,239,560,133840,77500000,1,3,9101.12
T000945,08-03-23,Outlet A,Monitor,230,269,61870,77500000,1,3,4207.16
T000946,08-04-23,Outlet A,Notebook 3,88,560,49280,77500000,1,2,3351.04
T000946,08-04-23,Outlet A,Monitor,33,269,8877,77500000,1,2,603.636
T000947,08-05-23,Outlet C,Headphones,170,179,30430,77500000,0,3,2069.24
T000947,08-05-23,Outlet C,Notebook 3 Pro,184,720,132480,77500000,0,3,9008.64
T000947,08-05-23,Outlet C,Keyboard,194,899,174406,77500000,0,3,11859.608
T000948,08-06-23,Outlet A,Headphones,217,179,38843,77500000,1,3,2641.324
T000948,08-06-23,Outlet A,Keyboard,101,899,90799,77500000,1,3,6174.332
T000948,08-06-23,Outlet A,Notebook 3 Pro,149,720,107280,77500000,1,3,7295.04
T000949,08-07-23,Outlet A,Headphones,182,179,32578,77500000,1,4,2215.304
T000949,08-07-23,Outlet A,Keyboard,194,899,174406,77500000,1,4,11859.608
T000949,08-07-23,Outlet A,Mouse,1,599,599,77500000,1,4,40.732
T000949,08-07-23,Outlet A,Notebook 3,245,560,137200,77500000,1,4,9329.6
T000950,08-08-23,Outlet C,Keyboard,94,899,84506,77500000,0,3,5746.408
T000950,08-08-23,Outlet C,Notebook 3,84,560,47040,77500000,0,3,3198.72
T000950,08-08-23,Outlet C,Monitor,170,269,45730,77500000,0,3,3109.64
T000951,08-09-23,Outlet C,Keyboard,8,899,7192,77500000,1,3,489.056
T000951,08-09-23,Outlet C,Notebook 3,152,560,85120,77500000,1,3,5788.16
T000951,08-09-23,Outlet C,Monitor,146,269,39274,77500000,1,3,2670.632
T000952,08-10-23,Outlet C,Notebook 3 Pro,78,720,56160,77500000,1,3,3818.88
T000952,08-10-23,Outlet C,Notebook 3,246,560,137760,77500000,1,3,9367.68
T000952,08-10-23,Outlet C,Monitor,129,269,34701,77500000,1,3,2359.668
T000953,08-11-23,Outlet C,Mouse,171,599,102429,77500000,0,3,6965.172
T000953,08-11-23,Outlet C,Notebook 3,49,560,27440,77500000,0,3,1865.92
T000953,08-11-23,Outlet C,Monitor,154,269,41426,77500000,0,3,2816.968
T000954,08-12-23,Outlet A,Headphones,210,179,37590,77500000,1,2,2556.12
T000954,08-12-23,Outlet A,Notebook 3 Pro,74,720,53280,77500000,1,2,3623.04
T000955,13-08-23,Outlet A,Headphones,201,179,35979,77500000,0,3,2446.572
T000955,13-08-23,Outlet A,Keyboard,29,899,26071,77500000,0,3,1772.828
T000955,13-08-23,Outlet A,Notebook 3 Pro,45,720,32400,77500000,0,3,2203.2
T000956,14-08-23,Outlet A,Headphones,148,179,26492,77500000,1,2,1801.456
T000956,14-08-23,Outlet A,Keyboard,130,899,116870,77500000,1,2,7947.16
T000957,15-08-23,Outlet A,Headphones,223,179,39917,77500000,1,4,2714.356
T000957,15-08-23,Outlet A,Keyboard,107,899,96193,77500000,1,4,6541.124
T000957,15-08-23,Outlet A,Mouse,226,599,135374,77500000,1,4,9205.432
T000957,15-08-23,Outlet A,Monitor,164,269,44116,77500000,1,4,2999.888
T000958,16-08-23,Outlet A,Keyboard,141,899,126759,77500000,1,3,8619.612
T000958,16-08-23,Outlet A,Notebook 3,186,560,104160,77500000,1,3,7082.88
T000958,16-08-23,Outlet A,Monitor,6,269,1614,77500000,1,3,109.752
T000959,17-08-23,Outlet B,Keyboard,76,899,68324,77500000,0,2,4646.032
T000959,17-08-23,Outlet B,Notebook 3,168,560,94080,77500000,0,2,6397.44
T000960,18-08-23,Outlet B,Keyboard,212,899,190588,77500000,1,4,12959.984
T000960,18-08-23,Outlet B,Notebook 3 Pro,127,720,91440,77500000,1,4,6217.92
T000960,18-08-23,Outlet B,Notebook 3,104,560,58240,77500000,1,4,3960.32
T000960,18-08-23,Outlet B,Monitor,18,269,4842,77500000,1,4,329.256
T000961,19-08-23,Outlet A,Headphones,182,179,32578,77500000,0,3,2215.304
T000961,19-08-23,Outlet A,Keyboard,209,899,187891,77500000,0,3,12776.588
T000961,19-08-23,Outlet A,Monitor,90,269,24210,77500000,0,3,1646.28
T000962,20-08-23,Outlet A,Headphones,15,179,2685,77500000,1,3,182.58
T000962,20-08-23,Outlet A,Notebook 3 Pro,110,720,79200,77500000,1,3,5385.6
T000962,20-08-23,Outlet A,Notebook 3,172,560,96320,77500000,1,3,6549.76
T000963,21-08-23,Outlet B,Keyboard,50,899,44950,77500000,0,2,3056.6
T000963,21-08-23,Outlet B,Notebook 3,10,560,5600,77500000,0,2,380.8
T000964,22-08-23,Outlet A,Notebook 3 Pro,155,720,111600,77500000,1,2,7588.8
T000964,22-08-23,Outlet A,Monitor,212,269,57028,77500000,1,2,3877.904
T000965,23-08-23,Outlet C,Headphones,200,179,35800,77500000,1,4,2434.4
T000965,23-08-23,Outlet C,Keyboard,246,899,221154,77500000,1,4,15038.472
T000965,23-08-23,Outlet C,Mouse,233,599,139567,77500000,1,4,9490.556
T000965,23-08-23,Outlet C,Monitor,109,269,29321,77500000,1,4,1993.828
T000966,24-08-23,Outlet A,Headphones,44,179,7876,77500000,1,4,535.568
T000966,24-08-23,Outlet A,Keyboard,121,899,108779,77500000,1,4,7396.972
T000966,24-08-23,Outlet A,Mouse,130,599,77870,77500000,1,4,5295.16
T000966,24-08-23,Outlet A,Notebook 3 Pro,108,720,77760,77500000,1,4,5287.68
T000967,25-08-23,Outlet B,Notebook 3 Pro,59,720,42480,77500000,1,3,2888.64
T000967,25-08-23,Outlet B,Notebook 3,31,560,17360,77500000,1,3,1180.48
T000967,25-08-23,Outlet B,Mouse,41,599,24559,77500000,1,3,1670.012
T000968,26-08-23,Outlet B,Headphones,80,179,14320,77500000,1,3,973.76
T000968,26-08-23,Outlet B,Notebook 3,188,560,105280,77500000,1,3,7159.04
T000968,26-08-23,Outlet B,Monitor,226,269,60794,77500000,1,3,4133.992
T000969,27-08-23,Outlet C,Headphones,149,179,26671,77500000,1,4,1813.628
T000969,27-08-23,Outlet C,Keyboard,46,899,41354,77500000,1,4,2812.072
T000969,27-08-23,Outlet C,Notebook 3,182,560,101920,77500000,1,4,6930.56
T000969,27-08-23,Outlet C,Monitor,133,269,35777,77500000,1,4,2432.836
T000970,28-08-23,Outlet A,Headphones,133,179,23807,77500000,1,3,1618.876
T000970,28-08-23,Outlet A,Notebook 3 Pro,43,720,30960,77500000,1,3,2105.28
T000970,28-08-23,Outlet A,Mouse,49,599,29351,77500000,1,3,1995.868
T000971,29-08-23,Outlet B,Notebook 3 Pro,109,720,78480,77500000,1,3,5336.64
T000971,29-08-23,Outlet B,Mouse,132,599,79068,77500000,1,3,5376.624
T000971,29-08-23,Outlet B,Monitor,60,269,16140,77500000,1,3,1097.52
T000972,30-08-23,Outlet A,Notebook 3 Pro,170,720,122400,77500000,1,3,8323.2
