Sales_ID,Date,Outlets,Product,Quantity,Total,Target,Count_of_Products,Net Profit,Upsell
T000817,28-03-23,Outlet B,"['Keyboard', 'Mouse', 'Monitor']","[185, 80, 66]",231989,77500000,3,15775.252,1
T000818,29-03-23,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[108, 89, 212]",226331,77500000,3,15390.508,1
T000819,30-03-23,Outlet B,"['Keyboard', 'Notebook 3 Pro']","[178, 89]",224102,77500000,2,15238.936,1
T000820,31-03-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[45, 108, 11, 203]",147011,77500000,4,9996.748,1
T000821,01-04-23,Outlet A,['Mouse'],[5],2995,77500000,1,203.66,1
T000822,02-04-23,Outlet C,"['Monitor', 'Mouse', 'Notebook 3']","[195, 110, 32]",136265,77500000,3,9266.02,1
T000823,03-04-23,Outlet A,"['Keyboard', 'Notebook 3']","[43, 16]",47617,77500000,2,3237.956,1
T000824,04-04-23,Outlet B,"['Keyboard', 'Notebook 3']","[211, 112]",252409,77500000,2,17163.812,1
T000825,05-04-23,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[233, 69, 1]",104458,77500000,3,7103.144,0
T000826,06-04-23,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[114, 157, 20]",220906,77500000,3,15021.608,0
T000827,07-04-23,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[132, 72, 130, 60]",259448,77500000,4,17642.464,1
T000828,08-04-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard', 'Monitor']","[24, 196, 125, 235]",321006,77500000,4,21828.408,0
T000829,09-04-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[66, 170, 29]",142015,77500000,3,9657.02,1
T000830,10-04-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[141, 124, 221]",238279,77500000,3,16202.972,1
T000831,11-04-23,Outlet C,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[235, 48, 188, 58]",191699,77500000,4,13035.532,1
T000832,12-04-23,Outlet A,"['Notebook 3 Pro', 'Notebook 3']","[162, 220]",239840,77500000,2,16309.12,0
T000833,13-04-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[15, 60, 34]",64925,77500000,3,4414.9,0
T000834,14-04-23,Outlet C,"['Headphones', 'Notebook 3']","[108, 238]",152612,77500000,2,10377.616,1
T000835,15-04-23,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[197, 90, 71]",270773,77500000,3,18412.564,1
T000836,16-04-23,Outlet B,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[230, 156, 54, 21]",170503,77500000,4,11594.204,0
T000837,17-04-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[232, 214, 211]",252367,77500000,3,17160.956,1
T000838,18-04-23,Outlet C,"['Headphones', 'Keyboard', 'Monitor']","[6, 8, 2]",8804,77500000,3,598.672,1
T000839,19-04-23,Outlet A,"['Notebook 3', 'Monitor']","[27, 35]",24535,77500000,2,1668.38,1
T000840,20-04-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[94, 91, 150]",172196,77500000,3,11709.328,1
T000841,21-04-23,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[29, 104, 44]",95012,77500000,3,6460.816,1
T000842,22-04-23,Outlet B,"['Headphones', 'Keyboard', 'Mouse']","[181, 139, 26]",172934,77500000,3,11759.512,1
T000843,23-04-23,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[17, 101, 29]",76601,77500000,3,5208.868,1
T000844,24-04-23,Outlet B,"['Mouse', 'Monitor', 'Notebook 3']","[185, 58, 6]",129777,77500000,3,8824.836,1
T000845,25-04-23,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[31, 59, 202, 209]",239690,77500000,4,16298.92,1
T000846,26-04-23,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[88, 19, 114]",96673,77500000,3,6573.764,1
T000847,27-04-23,Outlet B,"['Keyboard', 'Mouse', 'Monitor']","[126, 114, 216]",239664,77500000,3,16297.152,1
T000848,28-04-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[119, 199, 31]",181941,77500000,3,12371.988,1
T000849,29-04-23,Outlet B,"['Keyboard', 'Mouse', 'Monitor']","[88, 157, 75]",193330,77500000,3,13146.44,1
T000850,30-04-23,Outlet B,"['Headphones', 'Keyboard']","[38, 246]",227956,77500000,2,15501.008,1
T000851,01-05-23,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[66, 188, 205]",172239,77500000,3,11712.252,1
T000852,02-05-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[163, 20, 56, 213]",132234,77500000,4,8991.912,1
T000853,03-05-23,Outlet A,"['Keyboard', 'Notebook 3', 'Mouse', 'Monitor']","[168, 119, 124, 74]",311854,77500000,4,21206.072,1
T000854,04-05-23,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[170, 199, 145]",320695,77500000,3,21807.26,1
T000855,05-05-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard', 'Monitor']","[43, 18, 198, 153]",239816,77500000,4,16307.488,1
T000856,06-05-23,Outlet C,"['Mouse', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[192, 213, 164, 188]",413764,77500000,4,28135.952,0
T000857,07-05-23,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[154, 34, 162]",259964,77500000,3,17677.552,1
T000858,08-05-23,Outlet A,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[128, 19, 216]",275703,77500000,3,18747.804,1
T000859,09-05-23,Outlet B,"['Notebook 3', 'Monitor']","[138, 68]",95572,77500000,2,6498.896,1
T000860,10-05-23,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3 Pro']","[7, 199, 114, 138]",347800,77500000,4,23650.4,1
T000861,11-05-23,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[60, 248, 58]",244252,77500000,3,16609.136,1
T000862,12-05-23,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3']","[206, 177, 26]",210557,77500000,3,14317.876,1
T000863,13-05-23,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[200, 172, 130]",355628,77500000,3,24182.704,1
T000864,14-05-23,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[43, 167, 27]",177270,77500000,3,12054.36,1
T000865,15-05-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[27, 174, 128]",201793,77500000,3,13721.924,0
T000866,16-05-23,Outlet C,"['Mouse', 'Monitor', 'Notebook 3']","[149, 168, 168]",228523,77500000,3,15539.564,1
T000867,17-05-23,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[36, 202, 156]",265164,77500000,3,18031.152,1
T000868,18-05-23,Outlet B,"['Headphones', 'Notebook 3', 'Monitor']","[44, 41, 80]",52356,77500000,3,3560.208,0
T000869,19-05-23,Outlet A,['Notebook 3'],[97],54320,77500000,1,3693.76,1
T000870,20-05-23,Outlet A,"['Mouse', 'Monitor']","[110, 21]",71539,77500000,2,4864.652,1
T000871,21-05-23,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[105, 82, 202]",146851,77500000,3,9985.868,1
T000872,22-05-23,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[213, 171, 146, 115]",432996,77500000,4,29443.728,0
T000873,23-05-23,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[35, 90, 28]",103797,77500000,3,7058.196,1
T000874,24-05-23,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[243, 25, 131]",327752,77500000,3,22287.136,1
T000875,25-05-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[159, 196, 124, 158]",281523,77500000,4,19143.564,1
T000876,26-05-23,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[40, 99, 83]",155021,77500000,3,10541.428,0
T000877,27-05-23,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[55, 122, 63]",147958,77500000,3,10061.144,1
T000878,28-05-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Mouse']","[157, 86, 74, 180]",239283,77500000,4,16271.244,1
T000879,29-05-23,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[31, 17, 178]",80385,77500000,3,5466.18,1
T000880,30-05-23,Outlet A,"['Mouse', 'Monitor']","[147, 185]",137818,77500000,2,9371.624,1
T000881,31-05-23,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[168, 134, 96]",221824,77500000,3,15084.032,1
T000882,01-06-23,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[190, 135, 131]",281649,77500000,3,19152.132,1
T000883,02-06-23,Outlet C,"['Headphones', 'Keyboard', 'Monitor']","[138, 153, 237]",226002,77500000,3,15368.136,0
T000884,03-06-23,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[123, 8, 15]",38194,77500000,3,2597.192,1
T000885,04-06-23,Outlet B,"['Keyboard', 'Notebook 3']","[230, 169]",301410,77500000,2,20495.88,1
T000886,05-06-23,Outlet C,"['Headphones', 'Keyboard', 'Mouse']","[29, 118, 153]",202920,77500000,3,13798.56,0
T000887,06-06-23,Outlet C,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[31, 136, 166]",183973,77500000,3,12510.164,1
T000888,07-06-23,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[29, 190, 140]",241271,77500000,3,16406.428,1
T000889,08-06-23,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[2, 229, 126, 220]",322332,77500000,4,21918.576,1
T000890,09-06-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[90, 228, 216]",309654,77500000,3,21056.472,0
T000891,10-06-23,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[197, 109, 169]",287855,77500000,3,19574.14,1
T000892,11-06-23,Outlet C,"['Monitor', 'Mouse', 'Notebook 3']","[171, 74, 185]",193925,77500000,3,13186.9,0
T000893,12-06-23,Outlet C,"['Headphones', 'Notebook 3']","[59, 161]",100721,77500000,2,6849.028,1
T000894,13-06-23,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3']","[106, 172, 233]",304082,77500000,3,20677.576,1
T000895,14-06-23,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[15, 191, 133]",230672,77500000,3,15685.696,1
T000896,15-06-23,Outlet A,"['Mouse', 'Monitor', 'Notebook 3']","[187, 147, 118]",217636,77500000,3,14799.248,1
T000897,16-06-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[89, 11, 18]",28693,77500000,3,1951.124,1
T000898,17-06-23,Outlet B,"['Mouse', 'Monitor']","[35, 133]",56742,77500000,2,3858.456,0
T000899,18-06-23,Outlet A,"['Mouse', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[54, 132, 211, 84]",223505,77500000,4,15198.34,1
T000900,19-06-23,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[138, 18, 184]",147878,77500000,3,10055.704,0
T000901,20-06-23,Outlet B,"['Headphones', 'Notebook 3', 'Monitor']","[224, 20, 137]",88149,77500000,3,5994.132,1
T000902,21-06-23,Outlet B,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3 Pro']","[159, 221, 180, 206]",483280,77500000,4,32863.04,0
T000903,22-06-23,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[161, 102, 8, 247]",245371,77500000,4,16685.228,0
T000904,23-06-23,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[54, 146, 43, 91]",230383,77500000,4,15666.044,1
T000905,24-06-23,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3']","[29, 81, 156]",165370,77500000,3,11245.16,0
T000906,25-06-23,Outlet B,"['Headphones', 'Notebook 3']","[28, 7]",8932,77500000,2,607.376,1
T000907,26-06-23,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[250, 239, 238]",251933,77500000,3,17131.444,1
T000908,27-06-23,Outlet A,"['Headphones', 'Mouse']","[51, 91]",63638,77500000,2,4327.384,0
T000909,28-06-23,Outlet B,"['Notebook 3 Pro', 'Monitor']","[113, 164]",125476,77500000,2,8532.368,1
T000910,29-06-23,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[75, 14, 58]",77988,77500000,3,5303.184,0
T000911,30-06-23,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Mouse', 'Monitor']","[191, 227, 74, 89]",332907,77500000,4,22637.676,1
T000912,01-07-23,Outlet A,"['Keyboard', 'Monitor', 'Mouse', 'Notebook 3']","[83, 177, 112, 92]",240838,77500000,4,16376.984,0
T000913,02-07-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[83, 88, 126]",191491,77500000,3,13021.388,1
T000914,03-07-23,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[62, 226, 72]",190568,77500000,3,12958.624,1
T000915,04-07-23,Outlet C,"['Headphones', 'Mouse', 'Monitor']","[93, 74, 168]",106165,77500000,3,7219.22,0
T000916,05-07-23,Outlet A,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[203, 82, 194]",368097,77500000,3,25030.596,1
T000917,06-07-23,Outlet C,"['Keyboard', 'Mouse', 'Monitor']","[232, 23, 118]",254087,77500000,3,17277.916,0
T000918,07-07-23,Outlet A,"['Headphones', 'Mouse']","[216, 233]",178231,77500000,2,12119.708,1
T000919,08-07-23,Outlet A,"['Keyboard', 'Notebook 3', 'Mouse']","[217, 111, 82]",306361,77500000,3,20832.548,1
T000920,09-07-23,Outlet C,"['Keyboard', 'Mouse', 'Notebook 3', 'Notebook 3 Pro']","[28, 209, 114, 74]",267483,77500000,4,18188.844,1
T000921,10-07-23,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[67, 39, 120]",150794,77500000,3,10253.992,1
T000922,11-07-23,Outlet A,"['Notebook 3 Pro', 'Mouse']","[169, 103]",183377,77500000,2,12469.636,1
T000923,12-07-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[173, 250, 64, 23]",252994,77500000,4,17203.592,0
T000924,13-07-23,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[96, 52, 231, 38]",272335,77500000,4,18518.78,0
T000925,14-07-23,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Mouse', 'Monitor']","[209, 110, 205, 72]",354243,77500000,4,24088.524,1
T000926,15-07-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[107, 240, 143, 83]",299937,77500000,4,20395.716,1
T000927,16-07-23,Outlet A,"['Headphones', 'Mouse', 'Notebook 3', 'Keyboard']","[229, 201, 39, 226]",386404,77500000,4,26275.472,1
T000928,17-07-23,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[144, 216, 33]",210963,77500000,3,14345.484,1
T000929,18-07-23,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[171, 241, 150]",329039,77500000,3,22374.652,1
T000930,19-07-23,Outlet B,"['Mouse', 'Notebook 3', 'Notebook 3 Pro']","[167, 45, 121]",212353,77500000,3,14440.004,1
T000931,20-07-23,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[244, 3, 203]",192533,77500000,3,13092.244,1
T000932,21-07-23,Outlet C,"['Headphones', 'Keyboard', 'Monitor']","[187, 45, 50]",87378,77500000,3,5941.704,0
T000933,22-07-23,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[165, 103, 82]",144190,77500000,3,9804.92,1
T000934,23-07-23,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[208, 103, 167]",139835,77500000,3,9508.78,1
T000935,24-07-23,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[48, 93, 177]",142845,77500000,3,9713.46,1
T000936,25-07-23,Outlet B,"['Keyboard', 'Notebook 3']","[108, 108]",157572,77500000,2,10714.896,1
T000937,26-07-23,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[219, 87, 115]",276536,77500000,3,18804.448,1
T000938,27-07-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[214, 145, 70]",161536,77500000,3,10984.448,0
T000939,28-07-23,Outlet A,"['Headphones', 'Mouse']","[2, 59]",35699,77500000,2,2427.532,1
T000940,29-07-23,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse', 'Monitor']","[154, 123, 246, 141]",365043,77500000,4,24822.924,1
T000941,30-07-23,Outlet C,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3 Pro']","[191, 188, 162, 233]",495659,77500000,4,33704.812,1
T000942,31-07-23,Outlet A,"['Keyboard', 'Monitor']","[111, 73]",119426,77500000,2,8120.968,1
T000943,01-08-23,Outlet A,"['Notebook 3 Pro', 'Monitor']","[229, 228]",226212,77500000,2,15382.416,1
T000944,02-08-23,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor', 'Notebook 3 Pro']","[244, 19, 34, 124]",328422,77500000,4,22332.696,1
T000945,03-08-23,Outlet A,"['Mouse', 'Notebook 3', 'Monitor']","[84, 239, 230]",246026,77500000,3,16729.768,1
T000946,04-08-23,Outlet A,"['Notebook 3', 'Monitor']","[88, 33]",58157,77500000,2,3954.676,1
T000947,05-08-23,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[170, 184, 194]",337316,77500000,3,22937.488,0
T000948,06-08-23,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[217, 101, 149]",236922,77500000,3,16110.696,1
T000949,07-08-23,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[182, 194, 1, 245]",344783,77500000,4,23445.244,1
T000950,08-08-23,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[94, 84, 170]",177276,77500000,3,12054.768,0
T000951,09-08-23,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[8, 152, 146]",131586,77500000,3,8947.848,1
T000952,10-08-23,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[78, 246, 129]",228621,77500000,3,15546.228,1
T000953,11-08-23,Outlet C,"['Mouse', 'Notebook 3', 'Monitor']","[171, 49, 154]",171295,77500000,3,11648.06,0
T000954,12-08-23,Outlet A,"['Headphones', 'Notebook 3 Pro']","[210, 74]",90870,77500000,2,6179.16,1
T000955,13-08-23,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[201, 29, 45]",94450,77500000,3,6422.6,0
T000956,14-08-23,Outlet A,"['Headphones', 'Keyboard']","[148, 130]",143362,77500000,2,9748.616,1
T000957,15-08-23,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[223, 107, 226, 164]",315600,77500000,4,21460.8,1
T000958,16-08-23,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[141, 186, 6]",232533,77500000,3,15812.244,1
T000959,17-08-23,Outlet B,"['Keyboard', 'Notebook 3']","[76, 168]",162404,77500000,2,11043.472,0
T000960,18-08-23,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[212, 127, 104, 18]",345110,77500000,4,23467.48,1
T000961,19-08-23,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[182, 209, 90]",244679,77500000,3,16638.172,0
T000962,20-08-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[15, 110, 172]",178205,77500000,3,12117.94,1
T000963,21-08-23,Outlet B,"['Keyboard', 'Notebook 3']","[50, 10]",50550,77500000,2,3437.4,0
T000964,22-08-23,Outlet A,"['Notebook 3 Pro', 'Monitor']","[155, 212]",168628,77500000,2,11466.704,1
T000965,23-08-23,Outlet C,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[200, 246, 233, 109]",425842,77500000,4,28957.256,1
T000966,24-08-23,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3 Pro']","[44, 121, 130, 108]",272285,77500000,4,18515.38,1
T000967,25-08-23,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[59, 31, 41]",84399,77500000,3,5739.132,1
T000968,26-08-23,Outlet B,"['Headphones', 'Notebook 3', 'Monitor']","[80, 188, 226]",180394,77500000,3,12266.792,1
T000969,27-08-23,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[149, 46, 182, 133]",205722,77500000,4,13989.096,1
T000970,28-08-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[133, 43, 49]",84118,77500000,3,5720.024,1
T000971,29-08-23,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[109, 132, 60]",173688,77500000,3,11810.784,1
T000972,30-08-23,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[170, 208, 3]",239687,77500000,3,16298.716,1
T000973,31-08-23,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Headphones']","[68, 142, 205, 169]",316418,77500000,4,21516.424,0
T000974,01-09-23,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[223, 124, 197, 99]",434391,77500000,4,29538.588,1
T000975,02-09-23,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[212, 65, 86]",158303,77500000,3,10764.604,0
T000976,03-09-23,Outlet A,"['Mouse', 'Notebook 3']","[92, 111]",117268,77500000,2,7974.224,1
T000977,04-09-23,Outlet C,"['Headphones', 'Mouse', 'Monitor']","[208, 227, 248]",239917,77500000,3,16314.356,1
T000978,05-09-23,Outlet A,"['Keyboard', 'Notebook 3']","[86, 73]",118194,77500000,2,8037.192,1
T000979,06-09-23,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[127, 229, 146, 26]",373501,77500000,4,25398.068,0
T000980,07-09-23,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[229, 164, 84]",364587,77500000,3,24791.916,1
T000981,08-09-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[186, 85, 222]",227472,77500000,3,15468.096,1
T000982,09-09-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[10, 177, 64, 105]",195811,77500000,4,13315.148,1
T000983,10-09-23,Outlet A,"['Keyboard', 'Notebook 3 Pro']","[70, 163]",180290,77500000,2,12259.72,0
T000984,11-09-23,Outlet A,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[81, 109, 248]",312419,77500000,3,21244.492,1
T000985,12-09-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[33, 246, 97]",237347,77500000,3,16139.596,1
T000986,13-09-23,Outlet B,"['Headphones', 'Mouse', 'Monitor']","[65, 14, 121]",52570,77500000,3,3574.76,0
T000987,14-09-23,Outlet C,"['Keyboard', 'Mouse']","[182, 128]",240290,77500000,2,16339.72,1
T000988,15-09-23,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[206, 237, 184]",430197,77500000,3,29253.396,1
T000989,16-09-23,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[95, 230, 24]",152261,77500000,3,10353.748,1
T000990,17-09-23,Outlet B,"['Keyboard', 'Notebook 3', 'Mouse']","[144, 79, 140]",257556,77500000,3,17513.808,1
T000991,18-09-23,Outlet A,"['Headphones', 'Mouse']","[214, 198]",156908,77500000,2,10669.744,1
T000992,19-09-23,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[249, 94, 101]",128046,77500000,3,8707.128,1
T000993,20-09-23,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[174, 142, 210]",330590,77500000,3,22480.12,0
T000994,21-09-23,Outlet C,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[199, 240, 128, 204]",442293,77500000,4,30075.924,0
T000995,22-09-23,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[244, 188, 57]",164289,77500000,3,11171.652,0
T000996,23-09-23,Outlet A,"['Headphones', 'Mouse', 'Notebook 3']","[145, 165, 177]",223910,77500000,3,15225.88,0
T000997,24-09-23,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[199, 200, 34]",343267,77500000,3,23342.156,1
T000998,25-09-23,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3']","[202, 48, 47]",105630,77500000,3,7182.84,1
T000999,26-09-23,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[203, 142, 131]",217046,77500000,3,14759.128,1
T0001000,27-09-23,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[231, 61, 111]",107747,77500000,3,7326.796,1
T0001001,28-09-23,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[225, 165, 223, 122]",355005,77500000,4,24140.34,1
T0001002,29-09-23,Outlet A,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[198, 57, 124]",282615,77500000,3,19217.82,0
T0001003,30-09-23,Outlet B,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[238, 202, 100]",311380,77500000,3,21173.84,1
T0001004,01-10-23,Outlet B,"['Headphones', 'Keyboard', 'Monitor', 'Notebook 3 Pro']","[25, 210, 171, 228]",403424,77500000,4,27432.832,1
